date,unit,production_tpd,load_pct,ambient_temp_c,process_pressure_bar,energy_mwh,gas_knm3,synthetic_event,energy_intensity_kwh_t,gas_intensity_nm3_t,estimated_energy_cost,estimated_gas_cost
2024-01-15,Blast Furnace,5173.522844485919,86.1507904381057,19.207824932587076,7.49408701900489,947.7276430333518,514.4537742557933,0,183.1880657574491,99.43974149145046,616022.9679716787,463008.39683021395
2024-01-16,Blast Furnace,5305.051642053879,82.59858425407954,21.69435238308281,7.416642254332305,981.3039795899107,518.8030975065301,0,184.9753868201731,97.79416535626272,637847.5867334419,466922.78775587707
2024-01-17,Blast Furnace,4977.851106422881,77.94245751418836,22.563677642716694,7.579652945704608,990.7895013172983,510.93216001977436,0,199.03960165439477,102.64110940572786,644013.1758562439,459838.9440177969
2024-01-18,Blast Furnace,5292.873496500721,77.98580477715556,21.524338688529348,7.231651065223878,988.9694333904547,493.81899652059735,0,186.84924815306704,93.29884737412978,642830.1317037955,444437.0968685376
2024-01-19,Blast Furnace,5216.550648231763,82.58567151446792,21.166022307684184,7.341110280771382,1002.8152378930027,529.9573008255841,0,192.23722829815208,101.59151833505574,651829.9046304518,476961.5707430257
2024-01-20,Blast Furnace,5193.136322816236,80.18449333003397,19.235915155955016,7.7256182339486905,916.4653005585703,501.2920673064895,0,176.47626474430223,96.52973389203058,595702.4453630707,451162.8605758406
2024-01-21,Blast Furnace,5409.777656953338,77.889789406149,23.316571408315543,7.52739091634677,1026.2564569914912,520.9750155250834,0,189.70399932655553,96.3024820170677,667066.6970444693,468877.5139725751
2024-01-22,Blast Furnace,5283.604750495607,79.39235641334801,21.132589891277917,7.500975577908522,957.2720619142482,497.2699318558305,0,181.1778335282281,94.11565689299265,622226.8402442613,447542.93867024744
2024-01-23,Blast Furnace,5042.038710932934,78.55739090767749,19.28705206459284,7.604107208970804,960.4805413404339,485.39313914273487,0,190.49447979401077,96.26922103755963,624312.351871282,436853.82522846136
2024-01-24,Blast Furnace,5095.679161530006,75.95671091771227,22.575167251974882,7.538288611346479,985.648471787172,506.66560154491566,0,193.4282831675033,99.43043615657828,640671.5066616618,455999.04139042407
2024-01-25,Blast Furnace,5155.262298696515,80.13950112959621,19.32700887952334,7.378212341051953,963.2144491959098,497.16907066194995,0,186.84101669074224,96.4391415714496,626089.3919773414,447452.16359575494
2024-01-26,Blast Furnace,5406.84749186844,79.97447735894478,20.47880793654497,7.65439753683209,945.9223815357237,506.77048414469516,0,174.9489666498513,93.72753437318997,614849.5479982204,456093.43573022564
2024-01-27,Blast Furnace,5076.464353289467,82.01619517494316,22.15473670352955,7.484537169284258,957.6097859798939,529.6731075195256,0,188.63715360463,104.33897899357964,622446.3608869311,476705.79676757305
2024-01-28,Blast Furnace,4959.2287964354855,81.39908374962916,22.947209840076706,7.690973544773079,1026.8289174003298,519.106509547745,0,207.05415288328246,104.67484579877822,667438.7963102144,467195.8585929705
2024-01-29,Blast Furnace,5053.515736891275,82.41626708531015,22.50586172744294,7.701916068912571,1043.726323216648,537.4885149950679,0,206.53469338134636,106.35932348470529,678422.1100908213,483739.66349556117
2024-01-30,Blast Furnace,5135.768907027424,82.49399704846702,19.867526258941908,7.569362178420975,967.3674472457349,491.87141900273406,0,188.35883482258276,95.77366659346606,628788.8407097276,442684.2771024607
2024-01-31,Blast Furnace,5383.962420921242,81.13549338769765,21.331437669785647,7.570889934810173,951.9037863794775,499.35333076455925,0,176.80357178581474,92.7482942347721,618737.4611466604,449417.9976881033
2024-02-01,Blast Furnace,5287.625237698148,76.69350878096796,22.76499020957731,7.5359109952510295,999.1811151644531,506.32670866756126,0,188.9659478967584,95.75692033877564,649467.7248568945,455694.0378008051
2024-02-02,Blast Furnace,5351.568944229802,78.73316981903905,22.28890217384275,7.436853071735435,993.8314603229004,519.8321218887947,0,185.708428814035,97.13639631781088,645990.4492098852,467848.90969991527
2024-02-03,Blast Furnace,5270.719008582697,82.98295365670153,21.85999140478414,7.571318831935508,952.5903210550186,515.2769230660398,0,180.73251856223908,97.76216911335564,619183.7086857621,463749.2307594358
2024-02-04,Blast Furnace,5176.454659220673,80.74830052422972,21.58315487096013,7.736552814406977,976.0046038946244,493.3329363272675,0,188.54692413003073,95.30324687544734,634402.9925315059,443999.64269454073
2024-02-05,Blast Furnace,5091.429662002869,72.22085702741913,21.239060507993752,7.725027834138794,950.3125453540491,490.23705767337026,0,186.6494498482799,96.28671909817184,617703.1544801319,441213.35190603323
2024-02-06,Blast Furnace,5021.242759959159,80.5815498507096,22.36791240322939,7.554597706002485,992.3130898062955,527.4393402393255,0,197.6230063440244,105.04159337709763,645003.508374092,474695.4062153929
2024-02-07,Blast Furnace,5127.307878935656,77.82507805741496,23.29115145207804,7.447575789559493,1028.672020970935,507.9046328356574,0,200.62614636366837,99.05873507660125,668636.8136311077,457114.1695520917
2024-02-08,Blast Furnace,5187.585871655092,77.25973813490141,25.561716290511676,7.76672983669599,1033.7065932895775,539.8111974021779,0,199.26544232023957,104.05826732463358,671909.2856382254,485830.0776619601
2024-02-09,Blast Furnace,5188.462028430624,81.19936895245695,22.444102461892946,7.577879763307236,968.5610897349723,517.9505741445965,0,186.67595222392657,99.82738069710095,629564.7083277319,466155.5167301369
2024-02-10,Blast Furnace,5394.495102415874,81.88490250270648,22.63819271376937,7.797827560948821,986.5701839392079,518.7467059407165,0,182.8846194516669,96.16223503630594,641270.6195604851,466872.0353466449
2024-02-11,Blast Furnace,5531.351851535663,83.77548903941452,24.39347598086628,7.6773244676444055,1041.6882916991383,537.0230345759791,0,188.3243589738258,97.08712245938324,677097.3896044398,483320.73111838114
2024-02-12,Blast Furnace,5407.237870432985,81.21400026874497,25.560660024719915,7.648816186480564,1416.5234316111955,659.1596758499381,1,261.9680261075267,121.90321410756725,920740.2305472771,593243.7082649444
2024-02-13,Blast Furnace,5210.466537603162,79.75869894293318,20.940519364275364,7.548884911622715,982.5910373461355,506.5800054144923,0,188.58024137664492,97.22354068653542,638684.1742749881,455922.00487304304
2024-02-14,Blast Furnace,5079.206730079245,80.5952322201783,20.168046886687733,7.5273687921960395,928.0908293430713,516.2686399668827,0,182.7235784373343,101.64355723296735,603259.0390729964,464641.77597019443
2024-02-15,Blast Furnace,5074.426525665324,76.87639040981308,25.879278015686722,7.498904317651915,1035.5117226002753,535.1802702488994,0,204.06477803213556,105.46615810517234,673082.619690179,481662.24322400946
2024-02-16,Blast Furnace,5113.55784612108,81.5528166457167,26.864187259071436,7.528270875615867,1315.8845538260323,635.7251493027466,1,257.3324861914302,124.32149365142699,855324.9599869209,572152.634372472
2024-02-17,Blast Furnace,5401.755353588863,78.80195662902615,25.28478350135248,7.7832625053980395,1049.7451774666458,538.3019153610473,0,194.3340837843031,99.65314608396804,682334.3653533198,484471.7238249426
2024-02-18,Blast Furnace,5229.112527382739,79.1846682631446,21.005689017828118,7.562587069236103,997.0061851855476,519.6832878466104,0,190.66451141845408,99.38269354985955,648054.0203706059,467714.95906194934
2024-02-19,Blast Furnace,5280.614158968482,79.52560460119025,24.071805556750952,7.527068506639804,1027.0094384648621,530.1654765566587,0,194.4867410395079,100.39844999018477,667556.1350021603,477148.92890099285
2024-02-20,Blast Furnace,5361.356533869905,81.48884217504757,23.499817791857375,7.642227919536822,1060.6240850680647,532.7223926464213,0,197.82756068686422,99.3633587471741,689405.6552942421,479450.1533817792
2024-02-21,Blast Furnace,5085.737770157074,81.30621064616972,20.253173400846585,7.354522834984346,972.4515007672071,515.8975335201288,0,191.21149078379887,101.44005783141179,632093.4754986846,464307.780168116
2024-02-22,Blast Furnace,5296.022027030771,79.89321800092081,22.64265645135592,7.655045592923676,1049.2130756876493,522.1087953306296,0,198.1134274616855,98.58508757437161,681988.499196972,469897.91579756665
2024-02-23,Blast Furnace,5281.195213825384,80.6471378684456,23.654276436737693,7.390184246478884,1019.3937058130206,514.9725602677487,0,193.0232957767589,97.51060875758334,662605.9087784634,463475.30424097384
2024-02-24,Blast Furnace,5400.878882450826,83.77544481505066,23.228227983603546,7.654167586165442,1013.0087151854264,524.5806229698102,0,187.56367939984992,97.12875152122733,658455.6648705271,472122.56067282916
2024-02-25,Blast Furnace,5357.533775017519,77.35388024107186,25.621163725444376,7.519407150496895,1051.4224162038427,542.5648815939147,0,196.25119697923037,101.2713879889895,683424.5705324977,488308.39343452326
2024-02-26,Blast Furnace,5348.510809415372,81.3810543611597,25.00787709981775,7.5096535770650545,1069.5685694014005,536.9881021709292,0,199.97502249010344,100.39955443777548,695219.5701109103,483289.2919538363
2024-02-27,Blast Furnace,5274.057725801386,82.78458009539361,25.248510837489224,7.287671424578281,1085.5774821646928,544.1509644733405,0,205.83344714903376,103.17501111360276,705625.3634070504,489735.8680260065
2024-02-28,Blast Furnace,5340.4657992240045,80.18488629103227,22.49826454852901,7.941371423829429,988.7341041737171,535.4284568210431,0,185.14004982812267,100.2587558745987,642677.1677129162,481885.6111389388
2024-02-29,Blast Furnace,5265.4081567986195,76.5725606838793,23.949731648266525,7.692139759337461,981.9149395451172,533.1604660093483,0,186.4841072723456,101.25719604869361,638244.7107043262,479844.41940841347
2024-03-01,Blast Furnace,5551.377753387793,80.15687856002303,23.92627820263336,7.553278052828729,1007.7795302176158,519.0104295246092,0,181.53683193376756,93.49218384713184,655056.6946414503,467109.3865721483
2024-03-02,Blast Furnace,5168.305801756208,77.30304311090663,24.78024769972261,7.680294827832265,993.1522583653929,527.9708350541551,0,192.16205396126452,102.15549452873876,645548.9679375053,475173.7515487396
2024-03-03,Blast Furnace,5350.198940680255,83.0802070718179,24.049260074670176,7.798606184282913,1011.7963101527074,535.8772006743847,0,189.11377340747293,100.16023826699987,657667.6015992598,482289.48060694616
2024-03-04,Blast Furnace,5272.200673498172,82.23580454528631,24.818594199167396,7.660542707560835,1042.258115556455,524.1894325983868,0,197.68938629282172,99.42516703382242,677467.7751116959,471770.48933854816
2024-03-05,Blast Furnace,5327.127163600241,83.28952776224202,23.58243889493307,7.5689033969399935,980.5728784703055,536.257355713927,0,184.07161089948588,100.66539416932322,637372.3710056986,482631.6201425343
2024-03-06,Blast Furnace,5442.745556328179,81.01213996737819,27.320644899234587,7.3358875876214205,1062.8690332270867,539.5438703477238,0,195.2817786955535,99.1308274039021,690864.8715976063,485589.4833129514
2024-03-07,Blast Furnace,5374.295490428377,78.98380174991581,24.14886837147626,7.642922917676968,1003.8387242306458,531.1911982895949,0,186.78517510220328,98.83922445940064,652495.1707499197,478072.07846063544
2024-03-08,Blast Furnace,5250.381393077155,77.68591846771675,22.26142848166987,7.828767051141485,974.4808532001763,517.2973942628315,0,185.60191731691523,98.52567947633472,633412.5545801145,465567.6548365484
2024-03-09,Blast Furnace,5205.429132298081,80.73674496527767,29.118094747282274,7.4074763637001775,1085.8617228352152,546.2547916698636,0,208.60176850699563,104.93943492199736,705810.11984289,491629.31250287726
2024-03-10,Blast Furnace,5290.456759501395,82.85969189192454,24.071392601458015,7.364303247044212,1021.866899744307,545.7384315330671,0,193.15286868361326,103.15525791850548,664213.4848337995,491164.5883797604
2024-03-11,Blast Furnace,5360.3857137747855,78.28073280932036,27.793232530835468,7.39057470651043,1083.8621594883148,530.550861827225,0,202.1985389415305,98.976247262179,704510.4036674045,477495.77564450254
2024-03-12,Blast Furnace,5509.733009440889,83.36621519805027,25.31669949773258,7.444622112860587,1010.6386633001194,535.4259498648622,0,183.42788326918875,97.17820245507608,656915.1311450776,481883.354878376
2024-03-13,Blast Furnace,5412.977175125757,80.85700596881132,24.139859514715077,7.553915444054809,1025.6654977200876,542.3240479251582,0,189.4826940030943,100.1896055311851,666682.573518057,488091.6431326424
2024-03-14,Blast Furnace,5224.69426545421,78.74122188849309,26.16181251312621,7.463192307210053,1042.5398002503991,536.8493894544946,0,199.5408242629037,102.75230705921956,677650.8701627594,483164.45050904516
2024-03-15,Blast Furnace,5174.925762194708,80.28234750133528,26.848672222518584,7.5338295583604085,1060.3643429921437,533.8809420648797,0,204.90426176518494,103.16687941016153,689236.8229448934,480492.84785839176
2024-03-16,Blast Furnace,5407.9178972077925,81.66456386504191,26.510735074876276,7.363144525204279,1076.5543430195494,530.061207663681,0,199.07002352520811,98.01576461383804,699760.3229627071,477055.0868973129
2024-03-17,Blast Furnace,5147.777596130655,75.29130356552325,26.803622838062108,7.561458368502006,1059.7213064261405,531.7440551234904,0,205.85996318541106,103.29584858583978,688818.8491769913,478569.64961114136
2024-03-18,Blast Furnace,5595.9275966778805,80.83942814493462,25.764512329377993,7.577530235555316,1029.298906313556,540.6039449645081,0,183.9371379509301,96.60667255334879,669044.2891038114,486543.5504680573
2024-03-19,Blast Furnace,5161.257512310607,80.15668717873152,26.089020290516856,7.643556076174809,1022.756231759519,543.6529846771803,0,198.16027960628696,105.33343538478012,664791.5506436874,489287.68620946223
2024-03-20,Blast Furnace,5518.832658735685,82.29404915508712,25.823440068132868,7.531404212452677,1078.4798319973947,544.9326552590488,0,195.41810717711903,98.74056507157947,701011.8907983066,490439.38973314397
2024-03-21,Blast Furnace,5401.550017073692,82.40983321122424,29.225458813515413,7.722294973406938,1135.6431832250719,543.8300295343936,0,210.24394472613076,100.68036541648378,738168.0690962967,489447.0265809542
2024-03-22,Blast Furnace,5092.407667534292,74.0204108818348,27.91975974988822,7.309266081506327,1050.3533754240602,533.7963866871531,0,206.25869804579764,104.82200592271387,682729.6940256391,480416.7480184378
2024-03-23,Blast Furnace,5386.48184041167,81.70782167798411,30.507432902839874,7.806789661949297,1150.6062495812612,562.9671191405736,0,213.609974686803,104.51480870444146,747894.0622278198,506670.4072265162
2024-03-24,Blast Furnace,5454.627772372502,82.25099842066078,28.19360323062534,7.5866652275690685,1133.2871607514448,545.8065223506328,0,207.76617728005283,100.06301898639605,736636.6544884392,491225.8701155695
2024-03-25,Blast Furnace,5176.960182404385,82.00719595573376,29.529045126147686,7.628585442815561,1127.4051126511133,564.099303299968,0,217.77357231430395,108.96342321064135,732813.3232232237,507689.3729699712
2024-03-26,Blast Furnace,5542.70550677294,82.84253831402665,27.621967054224438,7.619052866375672,1059.1073913576315,547.6039641093296,0,191.0813031764811,98.79723240575959,688419.8043824605,492843.5676983966
2024-03-27,Blast Furnace,5451.8212960506835,75.54358855165312,27.238110888429762,7.674541791707368,1081.6889396489337,532.6730238813849,0,198.40873002064697,97.70551801968544,703097.8107718069,479405.7214932464
2024-03-28,Blast Furnace,5522.382725705575,74.44291547960816,27.736132044144256,7.616473141735453,1095.4785553865352,556.7795143473666,0,198.37063271390156,100.82233376467562,712061.0610012478,501101.5629126299
2024-03-29,Blast Furnace,5227.347152357329,81.41804882842086,29.495929959329104,7.485482170516543,1131.5571093644137,568.4946339435324,0,216.4687127875419,108.75394676765703,735512.1210868689,511645.1705491792
2024-03-30,Blast Furnace,5237.681616423248,80.56595585303668,28.55550376608922,7.7640273554398735,1111.0823395678308,567.7545893275014,0,212.1324702295624,108.39807206823208,722203.52071909,510979.13039475126
2024-03-31,Blast Furnace,5289.365295662386,80.31081471366093,29.73240622665578,7.718187722758215,1097.7717868002999,549.9440312596088,0,207.54319761211084,103.97164886883454,713551.6614201949,494949.6281336479
2024-04-01,Blast Furnace,5334.012061119286,77.10318916346387,30.304026747428733,7.621059863858634,1147.7799932083976,552.7098801552669,0,215.18136443200095,103.6199157073684,746056.9955854585,497438.8921397402
2024-04-02,Blast Furnace,5225.71915762051,83.40044009675857,26.911407831198655,7.447181663282843,1092.3562326892504,541.1366509036678,0,209.03462274590478,103.55257038919599,710031.5512480128,487022.98581330106
2024-04-03,Blast Furnace,5226.583702417046,78.35391896092005,28.800746108059716,7.499900982096036,1132.398014577815,544.8486080574087,0,216.66122252172772,104.2456486070322,736058.7094755798,490363.74725166784
2024-04-04,Blast Furnace,5402.050546079948,86.66275396406002,32.38449248747389,7.599465844587361,1209.6600342942288,598.4421598951834,0,223.92608584013172,110.78055541880276,786279.0222912488,538597.9439056651
2024-04-05,Blast Furnace,5116.9856936184415,80.70061751732561,29.71516737425579,7.4387803361552285,1095.257425136221,545.2070474941141,0,214.04348003203367,106.54847993303157,711917.3263385436,490686.3427447027
2024-04-06,Blast Furnace,5099.418672553163,80.01452151342568,29.40064011677473,7.652936478674622,1118.6716790283124,561.8426369773911,0,219.37239337679623,110.17778163644863,727136.591368403,505658.373279652
2024-04-07,Blast Furnace,5429.415046039427,78.56838036754439,31.170215621215593,7.549495227443901,1139.1700890655054,560.7989998041901,0,209.81451581906438,103.28902746406796,740460.5578925785,504719.0998237711
2024-04-08,Blast Furnace,5183.830407219715,76.57359510965934,27.380433064371143,7.4878650902598425,1138.8563145930693,550.4836691062181,0,219.69397629346463,106.19245342971462,740256.604485495,495435.30219559633
2024-04-09,Blast Furnace,5372.487339376324,86.1416381303289,28.94036841575759,7.532675369971845,1163.9689981670874,568.2323073687254,0,216.6536512121793,105.76708170236282,756579.8488086069,511409.07663185283
2024-04-10,Blast Furnace,5379.558420386597,85.8248734163644,32.5513761417872,7.671104098704553,1221.64039921305,562.4927873861999,0,227.08934521158298,104.56114488032215,794066.2594884825,506243.50864757993
2024-04-11,Blast Furnace,5570.338256608874,82.53939101059105,30.814812725454658,7.520233494331419,1120.915554742451,571.9754281047191,0,201.22935145142245,102.68235100913384,728595.1105825931,514777.8852942472
2024-04-12,Blast Furnace,5166.358059724251,79.01109014297433,29.08305985672094,7.209121762053493,1146.931244074783,556.1961159016753,0,221.99995254219746,107.6572915527581,745505.308648609,500576.50431150774
2024-04-13,Blast Furnace,5607.680764133425,81.59728456979171,26.56421763761947,7.433104753007125,1413.6465593511928,622.5422652865616,1,252.0911262268776,111.01599600111423,918870.2635782753,560288.0387579055
2024-04-14,Blast Furnace,5319.641015208345,81.61950780748083,29.721397107982536,7.5202430992547775,1135.7377934565598,555.5612175134643,0,213.4989541981487,104.43584744255634,738229.5657467638,500005.0957621178
2024-04-15,Blast Furnace,5188.177720738322,80.49864952996512,33.34945649405982,7.8593181823175335,1516.3339306702485,753.8373335474583,1,292.267152801863,145.2990576121168,985617.0549356615,678453.6001927125
2024-04-16,Blast Furnace,5208.49552483932,79.89153722772335,30.30114599408817,7.494229682286547,1141.853255274687,550.724646656057,0,219.22899805312068,105.73583946259542,742204.6159285465,495652.18199045124
2024-04-17,Blast Furnace,5468.958402507578,81.04668816665108,29.81321644138327,7.644566238615687,1154.6530150248,549.4799671984542,0,211.12850565756335,100.47250806415194,750524.45976612,494531.9704786088
2024-04-18,Blast Furnace,5454.792559374756,81.86257690200664,30.568554020086097,7.80148424635034,1138.458131480301,566.7730039153015,0,208.70786910562083,103.90367694940662,739997.7854621956,510095.7035237714
2024-04-19,Blast Furnace,5121.565139499232,75.53934547757613,29.248021939869897,7.460553509744905,1127.0953865039407,555.540356183613,0,220.0685446351941,108.47081723106459,732612.0012275615,499986.3205652517
2024-04-20,Blast Furnace,5100.57607186174,82.24674768841099,30.030591309843633,7.470266579009123,1158.261474760378,554.3708859576521,0,227.08444270641095,108.68789684677783,752869.9585942457,498933.79736188694
2024-04-21,Blast Furnace,5147.935358389204,76.73542369794725,29.493611645516708,7.601042621203428,1126.7538158134964,568.4206554292562,0,218.87489592838617,110.41720920270369,732389.9802787727,511578.58988633053
2024-04-22,Blast Furnace,5307.660785004886,78.95820582380671,29.10885003285701,7.372638152438393,1128.5252394420102,547.2729349691456,0,212.6219600601268,103.11000592111913,733541.4056373066,492545.641472231
2024-04-23,Blast Furnace,5471.252160692593,76.2825344829577,32.11917044483603,7.526557419867304,1177.1187367272787,567.0822231773006,0,215.1461314804891,103.64761237864698,765127.1788727312,510374.0008595706
2024-04-24,Blast Furnace,5468.076890659483,84.3091451871405,31.729502553529173,7.638201296850393,1194.4035011701405,561.389737742099,0,218.4320968877393,102.6667599903468,776362.2757605914,505250.76396788907
2024-04-25,Blast Furnace,5221.561671327486,81.16862450596464,28.617534998930363,7.810376026810778,1117.197362629563,542.1620081434805,0,213.958473144977,103.83139035215987,726178.285709216,487945.80732913245
2024-04-26,Blast Furnace,5433.467917661028,80.91458358536315,29.86770734134098,7.577932700322722,1122.956854024214,566.236902276329,0,206.67405624576114,104.212799423334,729921.955115739,509613.2120486961
2024-04-27,Blast Furnace,5190.447401565783,83.02505347548023,35.88585448849332,7.42246626174507,1251.066846149164,588.4146495303353,0,241.03256412380924,113.36491905357339,813193.4499969565,529573.1845773017
2024-04-28,Blast Furnace,5577.551422602707,80.26037989971584,31.298525922038316,7.41436992862676,1141.3449641760149,562.7869154780358,0,204.63190344615737,100.90214734684007,741874.2267144097,506508.2239302322
2024-04-29,Blast Furnace,5586.762171346851,80.45994286824056,31.712293339822807,7.534205745014043,1130.3789145399942,565.4558393397183,0,202.33166901885204,101.2135154490385,734746.2944509962,508910.25540574646
2024-04-30,Blast Furnace,5224.897567048683,80.46058627013892,29.94056689325322,7.656755093858456,1124.5797308834194,548.7562108255539,0,215.23479005132833,105.02717111361906,730976.8250742226,493880.58974299853
2024-05-01,Blast Furnace,5083.110941746159,80.88070611491844,33.715489020245336,7.492062730520727,1490.7278306509527,766.3700889161963,1,293.27076424951196,150.76792493789867,968973.0899231193,689733.0800245767
2024-05-02,Blast Furnace,5529.513297668443,81.148367704745,32.305688389176474,7.7467362930987385,1385.1100426176906,701.3693623335049,1,250.49402507119962,126.84106621630553,900321.5277014989,631232.4261001544
2024-05-03,Blast Furnace,5095.009480398666,81.1494318813002,33.26998241136086,7.400005389377131,1226.1718160777452,600.5850766871854,0,240.66134141556137,117.87712643082106,797011.6804505344,540526.5690184669
2024-05-04,Blast Furnace,5404.75280823522,81.45747695156217,35.110411134205705,7.427481423773401,1239.5096114598553,594.7396738633543,0,229.33696608126365,110.04012486142744,805681.247448906,535265.7064770188
2024-05-05,Blast Furnace,5478.496985196772,82.01098883727218,31.478671597384686,7.587120119687917,1169.7625674922037,559.7247925132358,0,213.51888495201743,102.16758246388487,760345.6688699324,503752.3132619122
2024-05-06,Blast Furnace,5408.7743168996,78.66424115629874,31.628866930311467,7.653706094871917,1140.401365458319,568.7772856187732,0,210.8428450961911,105.15825809955514,741260.8875479074,511899.5570568959
2024-05-07,Blast Furnace,5560.148399315123,87.21316514542686,35.78529523057296,7.55958214148845,1616.2381959421266,702.986990426297,1,290.6825645411206,126.43313450282875,1050554.8273623823,632688.2913836673
2024-05-08,Blast Furnace,5413.982325656319,80.97136537900987,34.76148991881435,7.592456149540461,1217.7283298666475,590.254744066964,0,224.9228491374926,109.0241357585905,791523.414413321,531229.2696602676
2024-05-09,Blast Furnace,5298.585291999482,82.0476002113903,31.366436076217862,7.249131615824496,1192.447122673018,577.5734609974417,0,225.05009487599173,109.005221048256,775090.6297374617,519816.11489769747
2024-05-10,Blast Furnace,5295.905954247746,83.41206085626627,31.56042390895462,7.469374164049421,1174.0982458080086,585.5749740552653,0,221.69922501480346,110.57125619566312,763163.8597752056,527017.4766497388
2024-05-11,Blast Furnace,5414.976665028751,79.49796786070641,30.478049357413784,7.746750130794527,1143.847570358532,548.9471985760401,0,211.2377653897902,101.37572745627435,743500.9207330458,494052.47871843615
2024-05-12,Blast Furnace,5272.443239013459,83.74736218697011,31.765166150922948,7.637811243705957,1200.7585797038298,568.8637617052291,0,227.74234359107237,107.8937668775493,780493.0768074894,511977.3855347062
2024-05-13,Blast Furnace,5151.739502083704,79.14856859401043,31.72099603316597,7.566223730953128,1169.9984290070786,562.5210138165429,0,227.10745148000086,109.190500332756,760498.978854601,506268.9124348886
2024-05-14,Blast Furnace,5105.9627157947825,80.9175587205458,34.27129155440885,7.744402349033069,1238.2877818715342,607.4371928646075,0,242.51798354128505,118.96624136826568,804887.0582164972,546693.4735781468
2024-05-15,Blast Furnace,5442.4277415716415,80.36408870181837,36.08811069875853,7.816704417367047,1210.9156546021316,584.0790269151726,0,222.49549504399087,107.31957403011927,787095.1754913855,525671.1242236553
2024-05-16,Blast Furnace,5441.49210285707,82.99870000852991,32.68802152697286,7.6417622737229065,1215.1730971380455,578.4668314267889,0,223.31615560004502,106.30665642665608,789862.5131397295,520620.14828411
2024-05-17,Blast Furnace,5056.42735754494,81.8531623163364,31.02044178514062,7.712140901618922,1158.0345961767196,559.5129780047077,0,229.02229465410198,110.65381512300999,752722.4875148677,503561.680204237
2024-05-18,Blast Furnace,5522.584064433071,79.06250502018784,30.125023515654803,7.551775109371128,1150.0006020979313,569.620033499525,0,208.23596140514093,103.14375061631591,747500.3913636553,512658.03014957247
2024-05-19,Blast Furnace,5154.013998432485,80.53878089575812,32.840891397280046,7.648458956209581,1477.6484577002827,658.642178892381,1,286.6985728307465,127.79208187884181,960471.4975051838,592777.9610031429
2024-05-20,Blast Furnace,5096.025099036941,82.9300730710202,32.348952528767455,7.642551847336271,1172.8451918552873,580.871786233075,0,230.14902184781909,113.98526791848994,762349.3747059368,522784.6076097675
